批次,标的,资产编号,成员编号,资产类型,交易场所,精确合约,数据对象,事件类型,主研究尺度,结果观察窗口,来源身份状态,状态版本,三类时间,数据质量规则,可见性状态,候选状态,输入成员SHA-256,内容指纹,原因,解除条件
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000178,ZI-46362304247211436445a671,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:2be772033a825d5db28b7b4ec5e1ea9930f0b1b0b4d08440e6d7ea2e764aad5b,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,2be772033a825d5db28b7b4ec5e1ea9930f0b1b0b4d08440e6d7ea2e764aad5b,77e2e5905608ff37d88f11f3a48306faf41e6751c4d11aba9f2a8ecc34210011,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000179,ZI-b69c1e9048e918566ceefa22,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:6bc774ebf31ea4bc26f9986dd2196dd92683949fa9b59523e75b9a8d0ed2bf93,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,6bc774ebf31ea4bc26f9986dd2196dd92683949fa9b59523e75b9a8d0ed2bf93,9fd0ca441db46e17c4576c3855920ee73b2fc5935cb299b6b136828cc2230045,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000180,ZI-d64a2f2a8cd520c712ce9c8f,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:b6118ed137c406348410af6e4eaeb8261a9eb3235fe2ad89f4ca2a4bea3b0a27,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,b6118ed137c406348410af6e4eaeb8261a9eb3235fe2ad89f4ca2a4bea3b0a27,01f1460be4c860216a82c2b5ded95bcea6dc8d848d3ca2eec008d6d2ac3022dc,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000181,ZI-bce9dfb54e2ed9b7f18d9b14,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:1fe6ac4a775c05280ed26b8f8853a6ac1a22125ef106286be954feedba32abf5,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,1fe6ac4a775c05280ed26b8f8853a6ac1a22125ef106286be954feedba32abf5,2e2e5e94a5d3b7bb299088e69057faf1ce4f28bf39ba9106ce22b69e6c94b55b,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000182,ZI-2f48d5457582bdd23668ba24,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:a74ec65bcc7369875747ed975605f401086ff589062f54356d0d9950115c7de9,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,a74ec65bcc7369875747ed975605f401086ff589062f54356d0d9950115c7de9,f9706f7b2d48d78bcac400e066f917769a56e04507a30e24ee534c8a474a68e9,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000183,ZI-7c30f1c32268b00fa252bf6c,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:5bd5cdb50b22e563541c34884cc493910fe803c5d4b9545de146de4b4433eedb,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,5bd5cdb50b22e563541c34884cc493910fe803c5d4b9545de146de4b4433eedb,b5ae3380dc2e05efb546060c8dd378cccad4239fd8c2fd9a10d25030ff939e87,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000184,ZI-c39244d5fbd3833d648c5a53,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:ae7b53abea94ebb15ee07ac54328eacafce104a7821261b0f92cdc259136945c,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,ae7b53abea94ebb15ee07ac54328eacafce104a7821261b0f92cdc259136945c,33dd5eca922200b09838eb17f89443ecb14a477e5c126f75f4927120f9225e7b,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000185,ZI-f7a557013982647b609cab63,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:fd66279f71275b9153fd72c7881ea8d8650bb18480b5b4455a1235907ffb7471,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,fd66279f71275b9153fd72c7881ea8d8650bb18480b5b4455a1235907ffb7471,458882c8324277b0cd4c8392ea95b5e2ef2ae009aa064f79fe11f1957fd0769f,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000186,ZI-d846161ae6efc2de26747270,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:b4d26c095ff3d7f2930ff2f9f61bb4c04c391bcc99501cadca68b3425f4cdb7b,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,b4d26c095ff3d7f2930ff2f9f61bb4c04c391bcc99501cadca68b3425f4cdb7b,65c2b87506a54b1167886d0df486b61d1c62b9ec7da25419d870197a857afb4b,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
time-visibility-recapture-20260807T144127+0800-7df87a031371,BTC,DS-000187,ZI-60958eebfb01826209cad45d,候选数据文件,未知,未知,未知,未知（未读取业务记录）,"[""4小时"",""8小时"",""24小时"",""48小时""]","[""15分钟"",""1小时""]",无法判定,source-identity-recapture-1.0:cd6f8b4d93a9e695c2be3af8f0481d412bf7bf2d88fea5ee90dbb3af5a1f185b,"{""事件时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""到达时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""采集时间"":{""值"":null,""数据截止"":""未知"",""时区"":""未知"",""状态"":""无法判定"",""精度"":""未知"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}","{""业务键"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""修订"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""异常"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""排序"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""撤销"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""数据截止"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""断档"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""时钟漂移"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""补录"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""迟到"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""重复"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""},""频率"":{""状态"":""无法判定"",""证据"":""未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据""}}",无法判定,已观察,cd6f8b4d93a9e695c2be3af8f0481d412bf7bf2d88fea5ee90dbb3af5a1f185b,20ba68bfe9533d9b935699922fa8b24e572332f601c5f2337706608ebd423372,未读取业务正文，缺少三类时间、时区、精度、截止点和规则证据,提供当前版本字段级时间与可见性证据后新建批次
