来源身份声明批次,成员编号,资产编号,资产类型,标的,主研究尺度,结果观察窗口,来源提供者,交易场所,市场类型,标的身份,精确合约,数据对象,Schema确切版本,授权边界,字段中文映射,声明来源,声明版本,证据定位,证据文件SHA-256,输入成员SHA-256,远端元数据SHA-256,Schema指纹,授权快照SHA-256,状态,原因代码,撤销事实,限制,解除条件,规则SHA-256,执行器SHA-256,成员记录SHA-256
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-22947f2c8da15aea945c5d37,DS-000013,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,4b5998ebc81851afafa4abf90abf85ad6f259b9415055592ade9dfafdb51f0d3,338fd5e2bb1bb18b5373b6c742c9475a5c2f79b46ba831482bcc85cee7e4a7ee,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,be563ec7de98e643992e8d429bcb20997234f9283afa1dc590c4a08c13fbaa27
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-6fe292c785aa3707aa7bae85,DS-000014,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,a2913685c4ef3199de4ac1910f6c1bd45e3a521e39fad3c5475e0071673b8a28,94b33236e77a53ad18d46d30ca3117a6c7a4f4089b5fb75eaf51eb9abdb22ac3,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,535b767a3bf2c8b52a0a3edeed2cc9ab0a7fec99c086cb706d48e9a94f1f09b5
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-ebacff58193ae9067a1b085a,DS-000015,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,0954b82bf7f57e01d704dbddc6046326d1d248a34af7095367bb8eca340f6dcf,ba196e8b46d3bb1255ad35d0d96c6caca1d91473ece1ffc3d93e940ea9f6509c,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,ddb2f8c7d88cffcc3657dfda9bcff1ab4bfa2651152dbadf8d19d2a2df8e40dd
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-c7222ddc077a12706bc85a0e,DS-000016,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,d541c1aa39ca532bc63001a37820a93db5822824a913980ff6e6492016cd8c06,cf8dee8e990c70063ddac945720f2e7f2045996723bbefdb6f6aa71d447540d5,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,593674ec5b5247e9baffbd71c14dffb912eb517867b065f7561135942271666e
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-b662cded17c8b415bc18d325,DS-000017,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,724331ff5fb4ae5702e299c4ab592929e83424f81741ca15f49f79f17bb48302,d1cb4a02b7b4f0ac7f9deb9aa016893a5d62c9075c5341685fa804dcea8b5cf6,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,90e67d9801288d1207055a1522301dedf0698608173a12e3df63a9f990352027
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-8c0a2a61096b2a4424356b89,DS-000018,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,8ac6e149c9aa2f85191b075fe19ae6ab08e0241833b5e33f84b0a42f76e71509,ccfce573e1509c4ce6639e2a67cbce82dbd9a0fef3bec3aed5601bba4a8db09f,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,fd6ed7ce419a32952d5635231f2bf39e89f7e0ecdb10925286df6fbc7dbd0bfd
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-b8918337d2edc573b5335acf,DS-000019,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,9fe44aeeec52824c44f64f54bd209145b51e04d8a6e4a281d96b9d9c9c5adc3d,e9f3497108c4ef7faa17c1d0ab180ed70c665f3736320e659ff6fd5949dde51c,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,f591dd35f1c2b6f3264506c2bfeb9166550eabb98dff1302532144609911dd3d
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-a74fe50809407c65c35e27b6,DS-000020,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,1c5ab3f968edb2a20de6de92fb10feb8d2736c0dbd5b1cc743a178c603b79e8b,d04c0741957705e73c7006b50c19c45038bc4c0f2d0ac6ff4177f5b123a2fd30,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,06d10ee6b44a17f38fcedbdfe0d9f84c255bd63a1d06e9aec41e75600490cbb5
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-37ca6c4114c93bb8aabfdb40,DS-000021,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,64628c57337149fa715a32c92112d28beb11ea157cc51cbef8d8fb2ac089af2d,bb7d52ffab4c620216335093ec95b8123196dd669e9376a13554b64171223064,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,4693106d42d669b0f4a4e4be7b517e6068fdc108dd965d45cff5425e4cb5dfe0
source-identity-declaration-20260808T051806+0800-dd1e3d74dca4,ZI-d51a63844fdefcea96fdae6d,DS-000022,候选数据文件,BTC,4小时;8小时;24小时;48小时,15分钟;1小时,未知,未知,未知,未知,未知,未知,未知,未知,未知,未登记,无,config/数据/来源身份声明补采.json#身份声明[],b99035eb31437b822b0d8ed9b728e2fbb4b5cd8b8861010049ee43d74fc08647,cb0f988b4041dfe60459b092dd3d8713a68e767cffe3cea694725d3b12df3874,2996e1baed6afd98549937bcfb68e08635a23cd1c2d53f3cf66c083845112d84,未知,b3a1fc5ec72ad95e258b584f936ad46befab951e0ee9e43eaa18179e34974387,无法判定,FILE_STAT_OBSERVED_IDENTITY_UNPROVEN,本批次只读；若声明、输入、Schema或授权漂移，既有结论自动失效并须追加新批次,未读取业务正文、价格、成交、订单簿、账户或凭据；身份字段不完整,为该成员提供当前版本九字段声明及逐字段Schema、授权和唯一证据定位后追加不可变批次,2d50c1344a835ceeb832796935182aeff80bb03cecc5465c8cf3aaccbd446acd,a23c4d44f41c2fc245b02db92b59200f4b443888bdb532b601a5934f5c808064,b561b415d8b758c9970ad6c4dc7bcc5aa32d20473859924692fca5d54b24137a
